"area_code","area","item_code","item","element_code","element","year_code","year","unit","value","flag"
9,"Argentina",1327,"Other Herbicides",5161,"Use",1998,"1998","tonnes of active ingredients",31741,"Q"
9,"Argentina",1327,"Other Herbicides",5161,"Use",2014,"2014","tonnes of active ingredients",181526.5,"Q"
9,"Argentina",1332,"Inorganics",5161,"Use",1993,"1993","tonnes of active ingredients",1178,"Q"
9,"Argentina",1332,"Inorganics",5161,"Use",1994,"1994","tonnes of active ingredients",2242,"Q"
9,"Argentina",1332,"Inorganics",5161,"Use",1995,"1995","tonnes of active ingredients",2578,"Q"
9,"Argentina",1332,"Inorganics",5161,"Use",1996,"1996","tonnes of active ingredients",1755,"Q"
9,"Argentina",1332,"Inorganics",5161,"Use",1997,"1997","tonnes of active ingredients",2923,"Q"
9,"Argentina",1332,"Inorganics",5161,"Use",1998,"1998","tonnes of active ingredients",2062,"Q"
9,"Argentina",1332,"Inorganics",5161,"Use",2014,"2014","tonnes of active ingredients",34,"Q"
9,"Argentina",1333,"Dithiocarbamates",5161,"Use",1993,"1993","tonnes of active ingredients",2676,"Q"
9,"Argentina",1333,"Dithiocarbamates",5161,"Use",1994,"1994","tonnes of active ingredients",2087,"Q"
9,"Argentina",1333,"Dithiocarbamates",5161,"Use",1995,"1995","tonnes of active ingredients",2272,"Q"
9,"Argentina",1333,"Dithiocarbamates",5161,"Use",1996,"1996","tonnes of active ingredients",2656,"Q"
9,"Argentina",1333,"Dithiocarbamates",5161,"Use",1997,"1997","tonnes of active ingredients",3624,"Q"
9,"Argentina",1333,"Dithiocarbamates",5161,"Use",1998,"1998","tonnes of active ingredients",2727,"Q"
9,"Argentina",1333,"Dithiocarbamates",5161,"Use",2014,"2014","tonnes of active ingredients",727.5,"Q"
9,"Argentina",1334,"Benzimidazoles",5161,"Use",1993,"1993","tonnes of active ingredients",228,"Q"
9,"Argentina",1334,"Benzimidazoles",5161,"Use",1994,"1994","tonnes of active ingredients",362,"Q"
9,"Argentina",1334,"Benzimidazoles",5161,"Use",1995,"1995","tonnes of active ingredients",386,"Q"
9,"Argentina",1334,"Benzimidazoles",5161,"Use",1996,"1996","tonnes of active ingredients",285,"Q"
9,"Argentina",1334,"Benzimidazoles",5161,"Use",1997,"1997","tonnes of active ingredients",497,"Q"
9,"Argentina",1334,"Benzimidazoles",5161,"Use",1998,"1998","tonnes of active ingredients",462,"Q"
9,"Argentina",1334,"Benzimidazoles",5161,"Use",2014,"2014","tonnes of active ingredients",1033.8,"Q"
9,"Argentina",1335,"Triazoles, Diazoles",5161,"Use",1993,"1993","tonnes of active ingredients",111,"Q"
9,"Argentina",1335,"Triazoles, Diazoles",5161,"Use",1994,"1994","tonnes of active ingredients",277,"Q"
9,"Argentina",1335,"Triazoles, Diazoles",5161,"Use",1995,"1995","tonnes of active ingredients",340,"Q"
9,"Argentina",1335,"Triazoles, Diazoles",5161,"Use",1996,"1996","tonnes of active ingredients",614,"Q"
9,"Argentina",1335,"Triazoles, Diazoles",5161,"Use",1997,"1997","tonnes of active ingredients",770,"Q"
9,"Argentina",1335,"Triazoles, Diazoles",5161,"Use",1998,"1998","tonnes of active ingredients",301,"Q"
9,"Argentina",1335,"Triazoles, Diazoles",5161,"Use",2014,"2014","tonnes of active ingredients",1174.3,"Q"
9,"Argentina",1336,"Diazines, Morpholines",5161,"Use",1993,"1993","tonnes of active ingredients",23,"Q"
9,"Argentina",1336,"Diazines, Morpholines",5161,"Use",1994,"1994","tonnes of active ingredients",6,"Q"
9,"Argentina",1336,"Diazines, Morpholines",5161,"Use",1995,"1995","tonnes of active ingredients",5,"Q"
9,"Argentina",1336,"Diazines, Morpholines",5161,"Use",1998,"1998","tonnes of active ingredients",6,"Q"
9,"Argentina",1337,"Other Fungicides",5161,"Use",1993,"1993","tonnes of active ingredients",583,"Q"
9,"Argentina",1337,"Other Fungicides",5161,"Use",1994,"1994","tonnes of active ingredients",667,"Q"
9,"Argentina",1337,"Other Fungicides",5161,"Use",1995,"1995","tonnes of active ingredients",716,"Q"
9,"Argentina",1337,"Other Fungicides",5161,"Use",1996,"1996","tonnes of active ingredients",797,"Q"
9,"Argentina",1337,"Other Fungicides",5161,"Use",1997,"1997","tonnes of active ingredients",1250,"Q"
9,"Argentina",1337,"Other Fungicides",5161,"Use",1998,"1998","tonnes of active ingredients",483,"Q"
9,"Argentina",1337,"Other Fungicides",5161,"Use",2014,"2014","tonnes of active ingredients",986.1,"Q"
9,"Argentina",1341,"Plant Growth Regulators",5161,"Use",1993,"1993","tonnes of active ingredients",319,"Q"
9,"Argentina",1341,"Plant Growth Regulators",5161,"Use",1994,"1994","tonnes of active ingredients",293,"Q"
9,"Argentina",1341,"Plant Growth Regulators",5161,"Use",1995,"1995","tonnes of active ingredients",491,"Q"
9,"Argentina",1341,"Plant Growth Regulators",5161,"Use",1996,"1996","tonnes of active ingredients",844,"Q"
9,"Argentina",1341,"Plant Growth Regulators",5161,"Use",1997,"1997","tonnes of active ingredients",918,"Q"
9,"Argentina",1341,"Plant Growth Regulators",5161,"Use",1998,"1998","tonnes of active ingredients",270,"Q"
9,"Argentina",1341,"Plant Growth Regulators",5161,"Use",2006,"2006","tonnes of active ingredients",270,"Q"
9,"Argentina",1341,"Plant Growth Regulators",5161,"Use",2007,"2007","tonnes of active ingredients",535,"Q"
9,"Argentina",1341,"Plant Growth Regulators",5161,"Use",2008,"2008","tonnes of active ingredients",500,"Q"
9,"Argentina",1341,"Plant Growth Regulators",5161,"Use",2009,"2009","tonnes of active ingredients",381,"Q"
9,"Argentina",1341,"Plant Growth Regulators",5161,"Use",2010,"2010","tonnes of active ingredients",708,"Q"
9,"Argentina",1341,"Plant Growth Regulators",5161,"Use",2011,"2011","tonnes of active ingredients",1055,"Q"
9,"Argentina",1341,"Plant Growth Regulators",5161,"Use",2014,"2014","tonnes of active ingredients",33,"Q"
9,"Argentina",1346,"Anticoagulants",5161,"Use",1993,"1993","tonnes of active ingredients",1,"Q"
9,"Argentina",1346,"Anticoagulants",5161,"Use",1994,"1994","tonnes of active ingredients",1,"Q"
9,"Argentina",1346,"Anticoagulants",5161,"Use",1995,"1995","tonnes of active ingredients",1,"Q"
9,"Argentina",1346,"Anticoagulants",5161,"Use",1996,"1996","tonnes of active ingredients",3,"Q"
9,"Argentina",1346,"Anticoagulants",5161,"Use",1997,"1997","tonnes of active ingredients",3,"Q"
9,"Argentina",1346,"Anticoagulants",5161,"Use",1998,"1998","tonnes of active ingredients",3,"Q"
9,"Argentina",1347,"Other Rodenticides",5161,"Use",1993,"1993","tonnes of active ingredients",1,"Q"
9,"Argentina",1347,"Other Rodenticides",5161,"Use",1994,"1994","tonnes of active ingredients",1,"Q"
9,"Argentina",1347,"Other Rodenticides",5161,"Use",1995,"1995","tonnes of active ingredients",2,"Q"
9,"Argentina",1347,"Other Rodenticides",5161,"Use",2014,"2014","tonnes of active ingredients",50.4,"Q"
9,"Argentina",1355,"Other Pesticides nes",5161,"Use",2006,"2006","tonnes of active ingredients",5697,"Q"
9,"Argentina",1355,"Other Pesticides nes",5161,"Use",2007,"2007","tonnes of active ingredients",4213,"Q"
9,"Argentina",1355,"Other Pesticides nes",5161,"Use",2008,"2008","tonnes of active ingredients",4583,"Q"
9,"Argentina",1355,"Other Pesticides nes",5161,"Use",2009,"2009","tonnes of active ingredients",4288,"Q"
9,"Argentina",1355,"Other Pesticides nes",5161,"Use",2010,"2010","tonnes of active ingredients",8874,"Q"
9,"Argentina",1355,"Other Pesticides nes",5161,"Use",2011,"2011","tonnes of active ingredients",9347,"Q"
9,"Argentina",1309,"Insecticides",5161,"Use",1993,"1993","tonnes of active ingredients",3503,"Q"
9,"Argentina",1309,"Insecticides",5161,"Use",1994,"1994","tonnes of active ingredients",4883,"Q"
9,"Argentina",1309,"Insecticides",5161,"Use",1995,"1995","tonnes of active ingredients",6188,"Q"
9,"Argentina",1309,"Insecticides",5161,"Use",1996,"1996","tonnes of active ingredients",9456,"Q"
9,"Argentina",1309,"Insecticides",5161,"Use",1997,"1997","tonnes of active ingredients",12535,"Q"
9,"Argentina",1309,"Insecticides",5161,"Use",1998,"1998","tonnes of active ingredients",7964,"Q"
9,"Argentina",1309,"Insecticides",5161,"Use",2006,"2006","tonnes of active ingredients",18684,"Q"
9,"Argentina",1309,"Insecticides",5161,"Use",2007,"2007","tonnes of active ingredients",23659,"Q"
9,"Argentina",1309,"Insecticides",5161,"Use",2008,"2008","tonnes of active ingredients",18695,"Q"
9,"Argentina",1309,"Insecticides",5161,"Use",2009,"2009","tonnes of active ingredients",15857,"Q"
9,"Argentina",1309,"Insecticides",5161,"Use",2010,"2010","tonnes of active ingredients",26519,"Q"
9,"Argentina",1309,"Insecticides",5161,"Use",2011,"2011","tonnes of active ingredients",23240,"Q"
9,"Argentina",1309,"Insecticides",5161,"Use",2014,"2014","tonnes of active ingredients",7919.3,"Q"
9,"Argentina",1354,"Mineral Oils",5161,"Use",1998,"1998","tonnes of active ingredients",764,"Q"
9,"Argentina",1354,"Mineral Oils",5161,"Use",2014,"2014","tonnes of active ingredients",1490.3,"Q"
9,"Argentina",1320,"Herbicides",5161,"Use",1993,"1993","tonnes of active ingredients",17533,"Q"
9,"Argentina",1320,"Herbicides",5161,"Use",1994,"1994","tonnes of active ingredients",19376,"Q"
9,"Argentina",1320,"Herbicides",5161,"Use",1995,"1995","tonnes of active ingredients",24863,"Q"
9,"Argentina",1320,"Herbicides",5161,"Use",1996,"1996","tonnes of active ingredients",38185,"Q"
9,"Argentina",1320,"Herbicides",5161,"Use",1997,"1997","tonnes of active ingredients",55171,"Q"
9,"Argentina",1320,"Herbicides",5161,"Use",1998,"1998","tonnes of active ingredients",47355,"Q"
9,"Argentina",1320,"Herbicides",5161,"Use",2006,"2006","tonnes of active ingredients",143635,"Q"
9,"Argentina",1320,"Herbicides",5161,"Use",2007,"2007","tonnes of active ingredients",180337,"Q"
9,"Argentina",1320,"Herbicides",5161,"Use",2008,"2008","tonnes of active ingredients",199376,"Q"
9,"Argentina",1320,"Herbicides",5161,"Use",2009,"2009","tonnes of active ingredients",135077,"Q"
9,"Argentina",1320,"Herbicides",5161,"Use",2010,"2010","tonnes of active ingredients",227185,"Q"
9,"Argentina",1320,"Herbicides",5161,"Use",2011,"2011","tonnes of active ingredients",212337,"Q"
9,"Argentina",1320,"Herbicides",5161,"Use",2014,"2014","tonnes of active ingredients",194257.3,"Q"
9,"Argentina",1331,"Fungicides&Bactericides",5161,"Use",1993,"1993","tonnes of active ingredients",4799,"Q"
9,"Argentina",1331,"Fungicides&Bactericides",5161,"Use",1994,"1994","tonnes of active ingredients",5641,"Q"
9,"Argentina",1331,"Fungicides&Bactericides",5161,"Use",1995,"1995","tonnes of active ingredients",6297,"Q"
9,"Argentina",1331,"Fungicides&Bactericides",5161,"Use",1996,"1996","tonnes of active ingredients",6107,"Q"
9,"Argentina",1331,"Fungicides&Bactericides",5161,"Use",1997,"1997","tonnes of active ingredients",9064,"Q"
9,"Argentina",1331,"Fungicides&Bactericides",5161,"Use",1998,"1998","tonnes of active ingredients",6041,"Q"
9,"Argentina",1331,"Fungicides&Bactericides",5161,"Use",2006,"2006","tonnes of active ingredients",9348,"Q"
9,"Argentina",1331,"Fungicides&Bactericides",5161,"Use",2007,"2007","tonnes of active ingredients",12955,"Q"
9,"Argentina",1331,"Fungicides&Bactericides",5161,"Use",2008,"2008","tonnes of active ingredients",13866,"Q"
9,"Argentina",1331,"Fungicides&Bactericides",5161,"Use",2009,"2009","tonnes of active ingredients",10341,"Q"
9,"Argentina",1331,"Fungicides&Bactericides",5161,"Use",2010,"2010","tonnes of active ingredients",19437,"Q"
9,"Argentina",1331,"Fungicides&Bactericides",5161,"Use",2011,"2011","tonnes of active ingredients",20073,"Q"
9,"Argentina",1331,"Fungicides&Bactericides",5161,"Use",2014,"2014","tonnes of active ingredients",3955.7,"Q"
9,"Argentina",1356,"Plant Growth Regulators",5161,"Use",1993,"1993","tonnes of active ingredients",319,"Q"
9,"Argentina",1356,"Plant Growth Regulators",5161,"Use",1994,"1994","tonnes of active ingredients",293,"Q"
9,"Argentina",1356,"Plant Growth Regulators",5161,"Use",1995,"1995","tonnes of active ingredients",491,"Q"
9,"Argentina",1356,"Plant Growth Regulators",5161,"Use",1996,"1996","tonnes of active ingredients",844,"Q"
9,"Argentina",1356,"Plant Growth Regulators",5161,"Use",1997,"1997","tonnes of active ingredients",918,"Q"
9,"Argentina",1356,"Plant Growth Regulators",5161,"Use",1998,"1998","tonnes of active ingredients",270,"Q"
9,"Argentina",1356,"Plant Growth Regulators",5161,"Use",2006,"2006","tonnes of active ingredients",270,"Q"
9,"Argentina",1356,"Plant Growth Regulators",5161,"Use",2007,"2007","tonnes of active ingredients",535,"Q"
9,"Argentina",1356,"Plant Growth Regulators",5161,"Use",2008,"2008","tonnes of active ingredients",500,"Q"
9,"Argentina",1356,"Plant Growth Regulators",5161,"Use",2009,"2009","tonnes of active ingredients",381,"Q"
9,"Argentina",1356,"Plant Growth Regulators",5161,"Use",2010,"2010","tonnes of active ingredients",708,"Q"
9,"Argentina",1356,"Plant Growth Regulators",5161,"Use",2011,"2011","tonnes of active ingredients",1055,"Q"
9,"Argentina",1356,"Plant Growth Regulators",5161,"Use",2014,"2014","tonnes of active ingredients",33,"Q"
9,"Argentina",1345,"Rodenticides",5161,"Use",1993,"1993","tonnes of active ingredients",2,"Q"
9,"Argentina",1345,"Rodenticides",5161,"Use",1994,"1994","tonnes of active ingredients",2,"Q"
9,"Argentina",1345,"Rodenticides",5161,"Use",1995,"1995","tonnes of active ingredients",3,"Q"
9,"Argentina",1345,"Rodenticides",5161,"Use",1996,"1996","tonnes of active ingredients",3,"Q"
9,"Argentina",1345,"Rodenticides",5161,"Use",1997,"1997","tonnes of active ingredients",3,"Q"
9,"Argentina",1345,"Rodenticides",5161,"Use",1998,"1998","tonnes of active ingredients",3,"Q"
9,"Argentina",1345,"Rodenticides",5161,"Use",2006,"2006","tonnes of active ingredients",7,"Q"
9,"Argentina",1345,"Rodenticides",5161,"Use",2007,"2007","tonnes of active ingredients",6,"Q"
9,"Argentina",1345,"Rodenticides",5161,"Use",2008,"2008","tonnes of active ingredients",7,"Q"
9,"Argentina",1345,"Rodenticides",5161,"Use",2009,"2009","tonnes of active ingredients",10,"Q"
9,"Argentina",1345,"Rodenticides",5161,"Use",2010,"2010","tonnes of active ingredients",2,"Q"
9,"Argentina",1345,"Rodenticides",5161,"Use",2011,"2011","tonnes of active ingredients",2,"Q"
9,"Argentina",1345,"Rodenticides",5161,"Use",2014,"2014","tonnes of active ingredients",50.4,"Q"
9,"Argentina",1359,"Other Pesticides nes",5161,"Use",2006,"2006","tonnes of active ingredients",5697,"Q"
9,"Argentina",1359,"Other Pesticides nes",5161,"Use",2007,"2007","tonnes of active ingredients",4213,"Q"
9,"Argentina",1359,"Other Pesticides nes",5161,"Use",2008,"2008","tonnes of active ingredients",4583,"Q"
9,"Argentina",1359,"Other Pesticides nes",5161,"Use",2009,"2009","tonnes of active ingredients",4288,"Q"
9,"Argentina",1359,"Other Pesticides nes",5161,"Use",2010,"2010","tonnes of active ingredients",8874,"Q"
9,"Argentina",1359,"Other Pesticides nes",5161,"Use",2011,"2011","tonnes of active ingredients",9347,"Q"
104,"Ireland",1310,"Chlorinated Hydrocarbons",5161,"Use",1994,"1994","tonnes of active ingredients",25,"Q"
104,"Ireland",1310,"Chlorinated Hydrocarbons",5161,"Use",1995,"1995","tonnes of active ingredients",16,"Q"
104,"Ireland",1310,"Chlorinated Hydrocarbons",5161,"Use",1996,"1996","tonnes of active ingredients",2,"Q"
104,"Ireland",1310,"Chlorinated Hydrocarbons",5161,"Use",1997,"1997","tonnes of active ingredients",2,"Q"
104,"Ireland",1310,"Chlorinated Hydrocarbons",5161,"Use",1998,"1998","tonnes of active ingredients",13,"Q"
104,"Ireland",1310,"Chlorinated Hydrocarbons",5161,"Use",1999,"1999","tonnes of active ingredients",2,"Q"
